year,state,price,sales,avg_temp,disaster_count,price_scaled,sales_scaled,temp_scaled,disaster_scaled,risk_score
2003,CO,6.77,46494.645,47.025000000000006,1.0,0.07130777903043967,0.08443922458917469,0.4631328576282706,0.25,0.26164533555348657
2003,CT,10.16,31830.218,48.15833333333333,0.0,0.1668545659526494,0.0543576654225977,0.4862385321100917,0.0,0.18467823936581715
2003,DE,6.96,12599.59,54.583333333333336,1.0,0.07666290868094702,0.01490932734621516,0.6172273190621816,0.25,0.3019917101894654
2003,FL,7.72,217378.622,70.86666666666666,1.0,0.09808342728297631,0.4349784215687417,0.9492014950730546,0.25,0.44787497613538585
2003,GA,6.32,123676.657,63.316666666666656,0.0,0.05862457722660655,0.242764896678064,0.7952769283044511,0.0,0.27458448360446297
2003,HI,14.47,10390.836,29.10833333333333,1.0,0.2883314543404736,0.010378446996412636,0.09785932721712531,0.25,0.18806193373287358
2003,IA,6.11,41207.284,47.90833333333333,0.0,0.05270574971815109,0.0735931095137918,0.48114169215086644,0.0,0.16224296854026934
2003,ID,5.22,21218.685,45.36666666666667,0.0,0.02762119503945884,0.03258992381308345,0.4293238192320762,0.0,0.13758037715882293
2003,IL,6.86,136247.891,51.70833333333332,1.0,0.07384441939120631,0.26855262908437516,0.5586136595310905,0.25,0.30920824464600594
2003,IN,5.37,100467.779,51.06666666666667,1.0,0.03184892897406991,0.19515586041999083,0.5455317703024126,0.25,0.2895449029275369
2003,KS,6.35,36735.39,54.96666666666667,1.0,0.05947012401352875,0.06441978525450362,0.625042473666327,0.25,0.3058487454280542
2003,KY,4.42,85219.631,55.241666666666674,1.0,0.005073280721533249,0.16387689764546698,0.630648997621475,0.25,0.3065970451952958
2003,LA,6.93,77769.322,66.375,1.0,0.0758173618940248,0.14859386538019123,0.8576282704723072,0.25,0.38731134005851614
2003,MA,10.56,55514.357,47.10833333333333,0.0,0.17812852311161217,0.10294161818378869,0.4648318042813455,0.0,0.18536940772510493
2003,MD,6.45,71258.583,53.91666666666666,2.0,0.06228861330326946,0.13523819996983183,0.6036357458375806,0.5,0.40707226640891125
2003,ME,9.79,11971.837,40.45,0.0,0.15642615558060877,0.013621599635374758,0.3290859667006457,0.0,0.13137318108985294
2003,MI,6.85,108877.193,43.96666666666667,0.0,0.07356257046223225,0.21240633224526168,0.40078151546041463,0.0,0.156187601955097
2003,MN,6.01,63087.339,41.516666666666666,0.0,0.04988726042841035,0.11847629308792387,0.35083248386000676,0.0,0.12707482655247648
2003,MO,6.02,74239.888,54.5,1.0,0.05016910935738442,0.14135383631560328,0.6155283724091064,0.25,0.3088277172257691
2003,MS,6.46,45543.881,63.26666666666666,2.0,0.06257046223224352,0.08248889516140698,0.794257560312606,0.5,0.45904025005637117
2003,MT,6.14,12824.66,43.333333333333336,1.0,0.05355129650507326,0.015371019884329436,0.38786952089704396,0.25,0.22860821755856078
2003,NC,6.86,121335.121,58.725,1.0,0.07384441939120631,0.23796163680813046,0.7016649677200136,0.25,0.3490645378750584
2003,ND,5.47,10461.108,40.766666666666666,1.0,0.03466741826381059,0.010522597962949118,0.33554196398233094,0.25,0.20864833264375632
2003,NE,5.64,25856.566,49.78333333333334,1.0,0.03945885005636979,0.04210374196015753,0.5193679918450561,0.25,0.2679125417608066
2003,NH,10.83,10972.542,42.49999999999999,1.0,0.18573844419391208,0.011571717177139972,0.3708800543662928,0.25,0.24956887686638424
2003,NJ,9.48,76382.512,51.84166666666666,0.0,0.14768883878241265,0.14574906230211662,0.5613319741760109,0.0,0.21251226623949745
2003,NM,7.0,19330.491,55.48333333333333,1.0,0.07779030439684329,0.028716617373699516,0.6355759429153923,0.25,0.30910250549135637
2003,NV,8.29,30131.66,52.24166666666667,1.0,0.1141488162344983,0.0508733647421236,0.5694869181107715,0.25,0.2987631751543435
2003,NY,12.44,144044.703,44.525,1.0,0.23111612175873733,0.28454645287910496,0.41216445803601764,0.25,0.29832720705046323
2003,OH,6.73,152189.238,50.23333333333333,2.0,0.0701803833145434,0.3012535708242355,0.5285423037716616,0.5,0.4027241248768307
2003,OK,6.35,50428.168,59.86666666666667,2.0,0.05947012401352875,0.09250817299456354,0.7249405368671423,0.5,0.4386270031623048
2003,OR,6.18,45194.73,49.04166666666666,1.0,0.05467869222096955,0.0817726717137012,0.5042473666326875,0.25,0.2703872156053703
2003,PA,8.02,140369.128,47.975,1.0,0.10653889515219842,0.27700664059501834,0.4825008494733266,0.25,0.2937586979319395
2003,RI,10.47,7796.626,48.98333333333333,0.0,0.17559188275084556,0.005056869712450181,0.5030581039755351,0.0,0.18654149471407463
2003,SC,6.08,77054.098,62.35833333333334,0.0,0.051860202931228866,0.1471267059014502,0.7757390417940878,0.0,0.2578064237146171
2003,SD,6.35,9079.99,46.05833333333334,0.0,0.05947012401352875,0.007689471047521431,0.44342507645259954,0.0,0.14569049484323773
2003,TN,5.84,97455.808,57.508333333333326,1.0,0.04509582863585118,0.18897731802999404,0.6768603465851172,0.25,0.33097500150570475
2003,TX,7.5,322685.955,65.49999999999999,2.0,0.09188275084554678,0.6509983702727672,0.8397893306150185,0.5,0.5354131863808916
2003,UT,5.41,23860.35,50.6,1.0,0.03297632468996617,0.038008846897891024,0.536017669045192,0.25,0.2712014503413399
2003,VA,6.27,101509.731,54.95000000000001,2.0,0.05721533258173617,0.1972932464042324,0.6247026843357121,0.5,0.4185831964574841
2003,VT,10.98,5352.429,41.48333333333333,1.0,0.18996617812852315,4.3018392499529975e-05,0.3501529051987766,0.25,0.2430434090245876
2003,WA,5.86,78133.501,48.175,1.0,0.04565952649379934,0.149340916194773,0.4865783214407068,0.25,0.2700394933504492
2003,WI,6.64,67241.494,43.2,0.0,0.06764374295377676,0.12699783023490083,0.38515120625212373,0.0,0.14177389348988256
2003,WV,5.13,28296.993,51.58333333333332,2.0,0.025084554678692222,0.0471098597711168,0.5560652395514779,0.5,0.3765474687782934
2003,WY,4.76,13253.836,43.05,0.0,0.01465614430665163,0.016251400906845678,0.38209310227658844,0.0,0.11918429963499141
2004,AK,10.99,5788.484,67.06666666666666,1.0,0.1902480270574972,0.0009375105047642468,0.8717295276928304,0.25,0.399662214769825
2004,AL,6.08,86870.519,63.33333333333332,1.0,0.051860202931228866,0.1672634114894373,0.795616717635066,0.25,0.36578339702570933
2004,AR,5.67,43672.36,61.025000000000006,1.0,0.040304396843291984,0.07864979052451995,0.7485558953448864,0.25,0.3404926270245763
2004,AZ,7.45,66933.251,60.40833333333333,1.0,0.09047350620067646,0.1263655225394018,0.7359836901121305,0.25,0.3515263605277146
2004,CA,11.35,252025.973,58.85833333333335,1.0,0.20039458850056371,0.5060515251459672,0.7043832823649342,0.25,0.40199905492418975
2004,CO,6.95,46723.841,45.84166666666667,1.0,0.07638105975197296,0.08490938090927794,0.4390078151546042,0.25,0.2554694945877036
2004,CT,10.26,32214.61,48.75833333333333,0.0,0.1696730552423901,0.05514617974307943,0.49847094801223246,0.0,0.1889905134264557
2004,DE,7.53,11761.153,55.825,0.0,0.09272829763246901,0.01318941751114644,0.6425416241930005,0.0,0.2126270885355086
2004,FL,8.16,218584.494,70.81666666666666,1.0,0.11048478015783542,0.4374520613444601,0.9481821270812095,0.25,0.45029680029037594
2004,GA,6.58,129465.784,63.975,1.0,0.06595264937993237,0.25464029872229854,0.8086986068637446,0.25,0.3812641418073397
2004,HI,15.7,10731.52,29.325,1.0,0.32299887260428406,0.011077301844481784,0.10227658851512067,0.25,0.19639048125984118
2004,IA,6.4,40902.773,48.50833333333333,1.0,0.0608793686583991,0.07296845737679569,0.4933741080530072,0.25,0.26748495188526156
2004,ID,4.97,21808.674,44.15,0.0,0.02057497181510709,0.03380018514897673,0.40451919809717973,0.0,0.128850772307073
2004,IL,6.8,139253.956,52.583333333333336,1.0,0.07215332581736189,0.2747190563273951,0.5764525993883792,0.25,0.3148383506127256
2004,IN,5.58,103094.263,52.21666666666666,1.0,0.037767756482525366,0.20054364228463978,0.5689772341148488,0.25,0.29830108575942366
2004,KS,6.37,37126.54,55.06666666666667,1.0,0.06003382187147688,0.06522216245396778,0.627081209650017,0.25,0.30665334351469725
2004,KY,4.63,86521.156,56.40833333333333,1.0,0.010992108229988723,0.16654675316005882,0.6544342507645261,0.25,0.3151833721913615
2004,LA,7.13,79737.112,67.14166666666667,2.0,0.08145434047350619,0.15263044937439696,0.8732585796805982,0.5,0.4935314869363204
2004,MA,10.77,56142.019,47.61666666666667,1.0,0.18404735062006763,0.10422915922372239,0.47519537886510366,0.25,0.2897909997059168
2004,MD,7.15,66891.7,55.16666666666668,0.0,0.08201803833145435,0.12628028778287634,0.6291199456337074,0.0,0.21776762013469073
2004,ME,9.69,12367.668,40.44166666666666,1.0,0.1536076662908681,0.014433579104225831,0.328916072035338,0.25,0.2308397127791976
2004,MI,6.94,106606.04,44.583333333333336,1.0,0.07609921082299889,0.2077474510393442,0.41335372069317033,0.25,0.2600007034764853
2004,MN,6.24,63340.315,41.3,0.0,0.05636978579481397,0.11899523000320353,0.3464152225620115,0.0,0.1270980469278866
2004,MO,6.07,74054.296,54.96666666666667,1.0,0.0515783540022548,0.14097312612973353,0.625042473666327,0.25,0.3119257255133224
2004,MS,7.0,46032.538,64.00833333333333,1.0,0.07779030439684329,0.08349129126305227,0.8093781855249743,0.25,0.3667206456631662
2004,MT,6.4,12956.782,42.81666666666667,0.0,0.0608793686583991,0.015642045527554802,0.37733605164797834,0.0,0.1269408937788288
2004,NC,6.97,125656.807,59.34166666666667,1.0,0.07694475760992109,0.24682683509432107,0.7142371729527693,0.25,0.3543427869172471
2004,ND,5.69,10516.4,40.54166666666666,1.0,0.04086809470124014,0.010636020026384557,0.330954808019028,0.25,0.2085236633485949
2004,NE,5.7,25875.93,49.80833333333333,1.0,0.04114994363021421,0.04214346388803795,0.5198776758409785,0.25,0.2684076378671402
2004,NH,11.37,10973.309,42.98333333333333,0.0,0.20095828635851185,0.011573290546210632,0.3807339449541284,0.0,0.15556916981256197
2004,NJ,10.29,77593.167,53.01666666666667,1.0,0.17051860202931227,0.1482325135827437,0.5852871219843699,0.25,0.3245131083594478
2004,NM,7.1,19845.735,53.54166666666666,2.0,0.08060879368658397,0.029773552150027548,0.5959904858987427,0.5,0.39789625972194237
2004,NV,8.56,31312.306,50.833333333333336,1.0,0.1217587373167982,0.05329525770144499,0.5407747196738023,0.25,0.29191368913564486
2004,NY,12.55,145081.709,45.16666666666666,1.0,0.23421645997745213,0.2866736929918686,0.4252463472646957,0.25,0.30308456547408597
2004,OH,6.89,154221.114,51.34166666666668,1.0,0.07468996617812851,0.3054216162659802,0.5511382942575608,0.25,0.31082164313949195
2004,OK,6.5,50942.042,60.15,0.0,0.06369785794813979,0.09356229745064804,0.7307169554875977,0.0,0.24131088798097208
2004,OR,6.21,45636.448,48.45,2.0,0.055524239007891774,0.08267878050008215,0.4921848453958547,0.5,0.36702817947034294
2004,PA,8.0,143501.493,49.06666666666667,2.0,0.10597519729425028,0.2834321506458928,0.5047570506286104,0.5,0.40096536971202246
2004,RI,10.96,7887.575,49.32500000000001,0.0,0.18940248027057502,0.005243436001377871,0.5100237852531434,0.0,0.1914119752301958
2004,SC,6.22,79908.34,63.18333333333334,2.0,0.05580608793686584,0.15298169427561095,0.7925586136595312,0.5,0.46422697111279354
2004,SD,6.44,9213.844,46.29166666666666,2.0,0.06200676437429539,0.007964049591959819,0.4481821270812095,0.5,0.3476523959584179
2004,TN,6.14,99660.665,58.49166666666665,0.0,0.05355129650507326,0.19350020435206725,0.6969079170914031,0.0,0.2391326548636423
2004,TX,7.95,320614.84,65.24166666666667,0.0,0.10456595264937993,0.6467498327463241,0.8345225959904862,0.0,0.33594495260165425
2004,UT,5.69,24511.704,48.70000000000001,1.0,0.04086809470124014,0.03934498801608041,0.4972816853550801,0.25,0.2612926233483801
2004,VA,6.43,105424.173,55.88333333333333,1.0,0.0617249154453213,0.20532305340774734,0.6437308868501529,0.25,0.3259965544848849
2004,VT,11.02,5663.772,41.84166666666666,1.0,0.1910935738444194,0.0006816852067978024,0.3574583758069996,0.25,0.24552439603166357
2004,WA,5.8,79981.608,48.39166666666667,2.0,0.04396843291995489,0.15313199102276764,0.49099558273870214,0.5,0.3714055605078784
2004,WI,6.88,67975.709,43.51666666666666,1.0,0.07440811724915444,0.1285039464959377,0.39160720353380896,0.25,0.24521417915956734
2004,WV,5.13,28918.612,52.71666666666667,1.0,0.025084554678692222,0.048385004632049214,0.5791709140332993,0.25,0.28360668560893315
2004,WY,4.98,13539.513,42.40833333333334,1.0,0.020856820744081184,0.016837418320143197,0.3690112130479104,0.25,0.21655846989520366
2005,AK,11.72,5912.571,66.73333333333332,1.0,0.21082299887260433,0.0011920537223276077,0.8649337410805299,0.25,0.40176392747091255
2005,AL,6.46,89201.62,63.39166666666665,1.0,0.06257046223224352,0.172045265744961,0.7968059802922186,0.25,0.36876041310861035
2005,AR,6.3,46164.923,61.958333333333336,1.0,0.05806087936865839,0.08376285640571127,0.7675840978593272,0.25,0.350263690872101
2005,AZ,7.79,69390.686,61.13333333333333,3.0,0.10005636978579482,0.13140652934795405,0.7507645259938839,0.75,0.5583812846901196
2005,CA,11.63,254249.507,58.6,3.0,0.20828635851183766,0.5106127241331417,0.699116547740401,0.75,0.602453508437802
2005,CO,7.64,48353.236,46.76666666666667,1.0,0.09582863585118376,0.08825180554668277,0.45786612300373786,0.25,0.2653507446260264
2005,CT,12.06,33095.029,49.50833333333333,1.0,0.22040586245772267,0.05695220845731957,0.5137614678899084,0.25,0.30390483370424903
2005,DE,7.76,12136.788,55.725,2.0,0.0992108229988726,0.013959968346684518,0.6405028882093103,0.5,0.413389027897236
2005,FL,8.76,224977.011,70.83333333333333,1.0,0.1273957158962796,0.4505652145797586,0.9485219164118247,0.25,0.45509223956077927
2005,GA,7.43,132265.452,63.79166666666666,1.0,0.0899098083427283,0.2603833378869909,0.8049609242269792,0.25,0.38550857272533845
