state_code,year,avg_temp
29002,2006,54.74166666666667
29002,2007,54.21666666666667
29002,2008,53.64166666666667
29002,2009,54.275000000000006
29002,2010,54.166666666666664
29002,2011,54.61666666666665
29002,2012,56.00000000000001
29002,2013,53.675000000000004
29002,2014,54.80833333333333
29002,2015,54.94166666666666
29002,2016,55.51666666666666
29002,2017,56.38333333333335
29002,2018,55.50833333333333
29002,2019,54.45000000000001
29002,2020,56.00833333333333
29002,2021,55.43333333333334
29002,2022,54.591666666666676
29002,2023,55.31666666666666
30002,2001,46.93333333333334
30002,2002,46.84166666666666
30002,2003,44.525
30002,2004,45.166666666666664
30002,2005,46.224999999999994
30002,2006,47.63333333333333
30002,2007,45.65833333333333
30002,2008,45.775
30002,2009,45.01666666666666
30002,2010,47.25
30002,2011,47.125
30002,2012,48.84166666666667
30002,2013,45.725
30002,2014,44.50833333333333
30002,2015,45.69166666666666
30002,2016,47.650000000000006
30002,2017,46.92500000000001
30002,2018,46.19166666666667
30002,2019,45.24166666666667
30002,2020,47.81666666666666
30002,2021,47.71666666666667
30002,2022,46.55833333333334
30002,2023,48.21666666666667
31002,2001,59.39166666666666
31002,2002,59.975
31002,2003,58.725
31002,2004,59.34166666666667
31002,2005,59.425000000000004
31002,2006,59.81666666666667
31002,2007,60.474999999999994
31002,2008,59.324999999999996
31002,2009,58.88333333333335
31002,2010,59.01666666666667
31002,2011,60.39166666666667
31002,2012,60.71666666666666
31002,2013,58.55833333333333
31002,2014,58.349999999999994
31002,2015,60.51666666666667
31002,2016,60.841666666666676
31002,2017,60.99999999999999
31002,2018,60.43333333333333
31002,2019,61.324999999999996
31002,2020,60.82500000000001
31002,2021,60.23333333333333
31002,2022,59.92499999999999
31002,2023,60.76666666666667
32002,2001,42.24166666666667
32002,2002,40.99999999999999
32002,2003,40.766666666666666
32002,2004,40.541666666666664
32002,2005,42.4
32002,2006,43.833333333333336
32002,2007,41.766666666666666
32002,2008,39.33333333333333
32002,2009,38.516666666666666
32002,2010,40.87500000000001
32002,2011,40.65833333333334
32002,2012,44.133333333333326
32002,2013,38.79166666666667
32002,2014,38.975
32002,2015,43.375
32002,2016,44.366666666666674
